report_date,stock_code,company_name,title,summary,gap_score
2022-04-13,31,大悦城,销售业绩稳步增长，持有业务向好发展,"一、 销售业绩稳步增长，销售回款率超过 100%
2021 年，大悦城实现合同销售 727 亿元，同比增长 5%，全口径回款金额 764.1 亿元，综合回款率创新高。 投资方面，坚持布局高能级城市，拿地成本有所上升。",0.046692193
2022-04-13,31,大悦城,业绩扭亏为盈，积极布局整装待发,"在2019年完成“A控红筹”资产重组后，公司成为央企中粮集团旗下唯一的地产业务平台，住宅商业双轮驱动的协同性更强：2021年，公司营业收入为426亿元，同比增长11%。其中销售物业收入为356亿元，同比增长9%，占比为84%；投资物业收入为50.5亿元，同比增长14%，占比为12%。
业绩扭亏为盈，留存利润暂不分红：2021年实现净利润7.7亿元，同比降低32%；归母净利润则转正，为1.1亿元；归母净利率微升，但仍仅为0.3%，主要因为（1）毛利率下降4.0个百分点至27.4%，主要是开发结算毛利率下降5.7个百分点至22.0%；（2）计提资产减值准备导致净利润减少21.3亿元；（3）投资收益损失14.4亿元。为保障后续经营需要，2021年不分红。",0.80266607
2022-09-02,31,大悦城,销售和盈利韧性强，融资成本进一步下降,"一、合同销售保持强韧性，坚持精准投资导向
销售型业务方面，大悦城实现合同销售金额285亿元，同比下降21%，降幅明显小于行业水平。持有型业务方面，大悦城保持拓展和开业节奏，在营购物中心和写字楼维持良好运营水平。投资方面，2022年上半年，大悦城在北京、杭州、苏州、武汉、成都等核心城市共获取7个项目，按金额计算的投销比来看与往年差距并不太大。",0.2779284
2022-09-06,31,大悦城,收入保持正增长，归母净利占比下滑,收入保持正增长：2022H1，公司实现营业收入150亿元，同比增长5%。其中销售物业收入122亿元， 同比增长12%， 占比为81%； 持有物业收入20亿元，同比下降19%，占比为13%。截至2022H1末，公司合同负债为373亿元，奠定未来收入基础。 公司预计2022年租金减免安排会影响收入9.7-13.5亿元。归母净利占比下滑拖累业绩：2022H1公司实现净利润10.6亿元，同比下降9%，但归母净利润仅0.86亿元，同比下降86%，主要因为本期结算项目权益占比较低，导致归母净利润占比仅为8%，较上年同期下降了45个百分点，较2021全年下降了6个百分点； 公司归母净资产占比维持在36%的较低水平，难以消除后续结转利润中归母占比提升的隐忧。所以，虽然2022H1 毛利率和净利率分别为34%和7%，较2021全年分别提升了6.5 和5.3 个百分点；但归母净利率为0.6%，仅较2021全年提升了0.3个百分点。,0.17098868
2025-03-17,31,大悦城,公司首次覆盖报告：“开发+经营”双轮驱动，潜心经营铸就品牌生态圈,"“开发+经营”双轮驱动，潜心经营铸就品牌生态圈，给予“买入”评级
大悦城背靠中粮集团，“开发+经营”双轮驱动，聚焦全国核心城市布局，整体物业开发及物业投资经营情况稳健，伴随投资物业板块业绩占比提升及地产业务板块逐渐企稳，盈利能力回升趋势明显，业绩有望持续释放。我们预计2024-2026年归母净利润分别为-30.35、-8.31、8.72亿元，EPS分别为-0.71、-0.19、0.20元，当前股价对应2026年PE为13.4倍，首次覆盖，给予“买入”评级。",0.86088985
2025-04-21,31,大悦城,公司信息更新报告：营收规模有所收缩，持有型物业表现强劲,"营收规模有所收缩，持有型物业表现强劲，维持“买入”评级
大悦城发布2024年年度报告，公司营业收入规模同比收缩，归母净利润同比下滑，公司整体物业开发及物业投资经营情况稳健，我们维持2025-2026年并新增2027年盈利预测，预计2025-2027年归母净利润分别为-8.3、8.7、15.2亿元，EPS分别为-0.19、0.20、0.36元，当前股价对应2026-2027年PE估值分别为13.5、7.7倍，伴随公司地产业务逐渐企稳，业绩有望持续释放，维持“买入”评级。",0.14916694
2025-09-03,31,大悦城,公司信息更新报告：新开南昌、深圳两座商场，购物中心销售额高增,"新开南昌、深圳两座商场，购物中心销售额高增，维持“买入”评级
大悦城发布2025年中期报告，公司营业收入同比有所收缩，归母净利润同比扭亏为盈，公司整体物业开发及物业投资经营情况稳健，公司以二次元业态助力持有型物业致使品牌影响力持续提升，我们维持盈利预测，预计2025-2027年归母净利润分别为-8.3、8.7、15.2亿元，EPS分别为-0.19、0.20、0.36元，当前股价对应2026-2027年PE估值分别为15.7、9.0倍，伴随公司地产业务逐渐企稳，业绩有望持续释放，维持“买入”评级。",0.10924345
2022-11-11,32,深桑达A,云可信，创未来,中国电子旗下重要上市平台。深桑达主要面向党政和关键行业客户提供数字与信息服务和产业服务。其中产业服务主要包括洁净室与供热服务等，2021年营收占比约90%，信息业务以“中国电子云”云计算及存储的产品技术为核心，2021年营收43.58亿元，占总营收10%。“中国电子云”构建了涵盖安全防护、IaaS、PaaS、SaaS在内的体系化云数产品、全栈技术及全方位运营服务，同时提供具备信创能力的公有云服务和专属云产品，将成为公司未来成长的主要驱动力。,0.62962794
2022-11-28,32,深桑达A,公司动态研究报告：国资上云+ 数据要素化双轮驱动，业绩高成长,"政策助力国资上云，打造千亿蓝海市场
2020年9月，国资委于《关于加快推进国有企业数字化转型工作的通知》提出，国有企业需加快推进基础数字平台等数字化转型工作。各地国资委纷纷响应号召，陆续布局地方“国资云”平台。2022年7月于第五届数字中国建设峰会云生态大会上，举行云上国资央企启动仪式暨国资监管云上线仪式，国资央企上云和监管云的上线将进一步推动央企数字化转型，实现国资监管效能提升。2021年我国私有云市场规模达1048亿元，预计2025年私有云市场规模超2600亿元。随着未来央国企及政府逐步迁移至云平台，假设到2025年央国企云的使用比例超过50%，则国资云市场空间有望超千亿。",0.19304073
2023-01-03,32,深桑达A,电子云混改落地，数据要素市场化未来可期,"事件：公司发布《关于子公司中电云数智科技有限公司实施混改暨关联交易的进展公告》，2022年12月29日，公司及中国电子云公司与国开基金、员工持股平台、中电信创签署了《增资协议》，约定外部战投国开制造业转型升级基金（有限合伙）、员工持股平台云启未来（武汉）管理咨询中心（有限合伙）、中电信创以相同价格向中国电子云公司增资。
混改实现有效激励：此次混改完成后，公司持有中国电子云60%股份，员工持股平台持有中国电子云16%股份，并作为公司的一致行动人。中电信创（中国电子为实控人）持有中国电子云16%股份，外部战投国开基金（国资控股）持有中国电子云8%股份，按混改投前中国电子云估值30亿元增资。混改完成后不会影响公司现有业务的稳定性，不影响公司合并报表范围，公司仍然为中国电子云控股股东。引入员工持股平台给予公司估值相对较低，体现公司绑定核心人才利益，长期做大做强中国电子云的决心，有利于吸引更多高质量科技人才，并筹措资金用于研发投入。引入主要由中国电子集团下属二级企业发起成立的中电信创，有利于促进集团公司业务协同，系统性发挥PKS体系优势。",0.76261705
2023-01-31,32,深桑达A,2022年业绩预告点评：持续加大电子云投入，国资云和数据要素龙头未来可期,"事件：公司2022年业绩预告，公司预计2022年归母净利润亏损1.6-1.1亿元，扣非净利润亏损2.75-2.35亿元，低于市场预期。
高研发投入厚积薄发：公司2022年亏损主要系1）持续加大数字与信息服务研发投入：公司旗下中国电子云加快完善在专属云、超融合一体机、分布式存储、大数据平台等领域的产品布局，以及一网统管、营商通等解决方案产品。2）数字与信息服务业务的市场拓展、业务交付、资金回款等受到一定程度限制，进而影响公司业绩。",1.395125
2023-05-04,32,深桑达A,2022年年报及2023年一季报点评：业绩超预期，数据创新业务未来可期,"事件：公司发布2022年报和2023年一季报，2022年，公司实现营收510.52亿元，同比增长16%；归母净利润亏损1.62亿元，同比下滑142%；23Q1实现营收129.26亿元，同比增长13%；归母净利润亏损0.57亿元，同比增长55%，2023年一季报业绩超预期。
电子云高速成长：中国电子云以自主技术为核心，在云计算、大数据、人工智能、安全、网络等领域具备自主设计与开发能力，是业界首个可同时提供具备信创能力的公有云服务和专属云产品的云计算厂商，以及国内首个以“增强”级安全能力通过中央网信办云计算服务安全评估的全国产化软硬件技术和支持PKS架构的云计算平台。中国电子云法人主体报表2022年营收3亿元，部分收入会在中国系统中体现，我们预计2022年深桑达A业务口径下云收入约8亿元，未来有望持续实现翻倍以上增长。",0.016857028
2023-06-28,32,深桑达A,公司动态研究报告：以“云数”为底，积极拥抱大模型浪潮,"业绩回暖，战略转型阵痛期即将过去
作为中国电子自主安全计算能力、计算产业的“出海口”，积极响应国家科技自强自立的时代号召，加大产品研发投入，推动其从集成型公司向产品型、科技型公司战略转型，自主可控优势进一步扩大。公司2022年实现营业收入511亿元，同比增长15.7%；归母净利润亏损1.62亿元，同比下降142%；研发投入15.4亿元，同比增长45.4%。公司2023年一季度营收增长、亏损大幅收窄，营业收入达到129亿元，同比增长13.3%；实现净利润1.01亿元，同比增长39.7%；归母净利润亏损0.566亿元，同比大幅减少0.683亿元；研发投入3.56亿元，同比增长13.1%，高研发投入仍然是造成归母利润亏损的主要原因。随着公司自主研发产品和解决方案逐步进入收获期，高研发投入带来利润亏损的阵痛期即将过去。",0.9361309
2023-07-30,32,深桑达A,公司首次覆盖报告：数字经济国家队，引领“国资云+数据要素”产业新趋势,"数字信息服务领域国家队，首次覆盖给予“买入”评级
公司系网信产业国家队，肩负中国电子“云数”战略使命，聚焦云计算及存储、数据创新、数字政府与行业数字化服务、高科技产业工程服务四项主业，构筑了数字与信息服务、产业服务两大业务板块。我们预计2023-2025年归母净利润为2.61、4.94、7.15亿元，EPS分别为0.23、0.43、0.63元/股，当前股价对应PE分别131.0、69.1、47.7倍。公司估值高于行业可比公司平均水平，考虑公司在国资云及数据要素领域的领先地位，首次覆盖给予“买入”评级。",0.7696845
2023-08-25,32,深桑达A,2023年中报点评：业绩符合预期，地方数据要素试点快速推进,"事件：公司发布2023年中报，2023H1公司实现营收267亿元，同比增长17.5%，归母净利润亏损1.49亿元，调整后同比增长53.6%，业绩符合市场预期。
业绩稳健增长，减少纯集成类业务规模：公司高科技产业工程服务优势地位显著，2023上半年实现稳健增长，2023年H1营收251亿元，同比增长23%；数字与信息服务2023年H1营收3.6亿元，同比下滑55%，主要由于公司全面向高科技、产品型公司转型，主动减少纯集成类业务规模，且部分项目在交付中未实现收入。",0.5207366
2023-08-25,32,深桑达A,公司信息更新报告：收入快速增长，持续引领数据要素创新,"数字信息服务领域国资龙头，维持“买入”评级
我们维持2023-2025年归母净利润预测为2.61、4.94、7.15亿元，EPS分别为0.23、0.43、0.63元/股，当前股价对应PE分别121.6、64.2、44.3倍，考虑公司在国资云及数据要素领域的领先地位，维持“买入”评级。",0.15966636
2023-10-27,32,深桑达A,2023年三季报点评：业绩符合预期，云数业务加速推进,"事件： 公司发布 2023 年三季报， 2023 年前三季度公司实现营收 386.71 亿元，同比增长 11.44%，归母净利润亏损 2.70 亿元，调整后同比增长 48.25%，业绩符合市场预期。
业绩符合预期，经营质量持续改善： 公司 Q3 单季度实现营收 119.52 亿元， 调整后同比下滑 0.09%， 归母净利润亏损 1.21 亿元，调整后同比增长 39.79%， 公司 2023 前三季度营收保持稳健发展， 归母净利润亏损大幅收窄，主要系公司全面向高科技、产品型公司转型， 主动减少纯集成类业务规模，经营质量持续改善。",0.32377595
2023-11-19,32,深桑达A,公司信息更新报告：业绩符合预期，持续发力数据要素市场,"数字信息服务领域国资龙头，维持“买入”评级
我们维持2023-2025年归母净利润预测为2.61、4.94、7.15亿元，EPS分别为0.23、0.43、0.63元/股，当前股价对应PE分别91.4、48.2、33.3倍，考虑公司在国资云及数据要素领域的领先地位，维持“买入”评级。",0.35984164
2024-04-26,32,深桑达A,2023年报点评：业绩符合预期，云数智业务快速成长,"事件：公司发布2023年报，公司2023年营收563亿元，同比增长10%，归母净利润3.3亿元，扭亏为盈，业绩符合市场预期。
经营质量显著提升：分业务来看，公司2024年高科技产业工程服务营收517亿元，同比增长13%，毛利率10.11%（同比-0.1pct）；数字与信息服务营收22亿元，同比下滑16%（主要系主动收缩偏集成类项目），毛利率31.64%（同比+4.44pct）。在研发费用率同比提升前提下，销售、管理费用控制得当，2023年末经营活动净现金流达到6.55亿元，同比由负转正，经营质量显著提升。",0.113943934
2024-09-01,32,深桑达A,2024半年报点评：经营质量持续改善，云数业务优势显著,"事件：公司发布2024年半年报，2024H1，公司实现营收333亿元，同比增长24%；实现归母净利润-0.38亿元（去年同期-1.49亿元），亏损同比大幅收窄，符合市场预期
自研产品持续推进，电子云经营质量持续改善：2024H1公司数字与信息服务业务收入6.8亿元，同比增长89%，毛利率36.27%，同比增长12.22pct。公司在云计算及存储方面持续投入研发力量，正式发布了CECSTACK V5.2版本、分布式存储CeaStor3.2.1版本，2024H1公司中标了扬州信创云、深圳宝安区国资云、深圳政务云（二期）、云浮市政务云、农业农村部运营云等项目；中标天津市传染病监测预警与应急指挥系统，通过CECSTACK边缘云服务当地200+医疗健康单位；运营云服务了农业部、交通部、北京互联网法院等一批核心客户的关键基础信息安全上云。此外，中国电子云携手北京、石家庄、武汉等地大力推进新质算力基础设施建设，截至2024年6月30日已参与超3300P先进智算算力建设，提供了超大规模优化算力资源和作业调度。",0.05807388
2025-04-28,32,深桑达A,2024年报和2025一季报点评：聚焦自研产品，云数业务有望加速,"事件：公司发布2024年年报和2025年一季报，公司2024年营收673.89亿元，同比+19.73%，归母净利润3.30亿元，同比+0.03%；2025年Q1公司营收125.45亿元，同比-18.41%，归母净利润亏损0.34亿元，由盈转亏，符合市场预期。
2024年高科技产业工程业务收入快速增长，数字与信息服务盈利质量改善：分业务来看，公司2024年高科技产业工程服务收入629.69亿元，同比增长21.66%，毛利率9.1%（同比-1.01pct），主要系公司在半导体、新型显示等优势行业龙头地位稳固，在半导体、大健康、新能源等多个行业落地订单，此外公司积极拓展海外市场；2024年数字与信息服务收入20.59亿元，同比下滑7.02%，毛利率34.64%（同比+3pct），主要系公司收缩低毛利业务，聚焦自研产品及服务，持续推进产品型及科技型公司转型，盈利质量持续改善。",0.58513296
2020-10-13,34,神州数码,深度报告：鲲鹏生态核心成员，“云+信创”成为公司主要增量,疫情推动叠加新基建，公司积极布局云及数字化业务。2020年上半年，公司营业收入中IT分销业务占比为96.78%，同比减少5.32%；云计算及数字化转型业务占比2.56%，同比增加88.12%；自主品牌业务占比0.64%，同比增加3.41%。其中，IT分销业务受疫情影响略有下降，但总体仍保持稳定增长。云计算及数字化转型业务增长迅速，自公司2017年业务实现云转型以来，17年-19年云服务收入年均复合增长率为96.36%，2020年上半年实现收入10.38亿，成为公司收入的强劲增长点。,1.0414603
2020-11-02,34,神州数码,业务加速增长彰显IT渠道价值,"事件
公司发布2020年三季报。三季度实现营业收入230.67亿元，同比增长11.76%；实现归母净利润1.50亿元，同增长31.91%；前三季度实现营收636.87亿元，同比增长1.13%，实现扣非后归母净利润为4.48亿元，同比增长10.11%。",0.0550853
2020-11-02,34,神州数码,三季度业绩亮眼，云服务和信创进展顺利,"事件： 公司发布三季报，前三季度公司实现收入 636.87 亿元，同比增长1.13%；实现归母扣非净利润 4.48 亿元，同比增长 10.11%。
收入利润已实现同比增长，三季度业绩大幅提升： 公司前三季度已实现收入和归母扣非净利润正向增长，其中第三季度单季实现 230.67 亿元，同比增长 11.76%；实现归母净利润 1.50 亿元，同比增长 31.91%，实现后疫情时代业绩高增。 第三季度，神州数码云及数字化业务持续保持量质齐升，收入同比增长 80%，并取得厂商端、客户端、第三方机构认证等领域的突破性进展，信创业务完成系列产品首发，并在多行业成功落地，开启发展新篇章。 公司云计算和信创战略业务扎实推进，研发投入持续增加， 前三季度累计研发投入 1.08 亿元，同比增长 34.53%。",0.03647083
2020-11-03,34,神州数码,神州数码：Q3单季利润增速大幅转正，信创及云服务加速确定性高,"事件： 10 月 30 日，公司披露 3 季度报，前三季度归属于母公司所有者的净利润 3.94 亿元，同比减少 22.85%；营业收入636.87 亿元，同比增长 1.13%。
点评：",0.13984579
2021-01-04,34,神州数码,合肥入股信创子公司估值百亿，神码有望迎来重估,20 亿现金入股，投后估值 100 亿： 北京神码拟在合肥市滨湖科学城设立“神州数码信创控股有限公司（筹）”，作为公司信创总部，通过重组承接上市公司信创业务。合肥建投、合肥滨投、合肥滨湖金融看好公司信创业务发展，拟以现金出资的方式向标的公司共计投资 20 亿元人民币，投资后合计占标的公司股权比例为 20%，因此此轮投资投后估值达到 100 亿元。 增资完成后，北京神码持有标的公司的比例由 100%下降至 80%，不会导致对标的公司控制权的变更。,0.5552039
2021-01-04,34,神州数码,合肥重金投入神州信创，信创板块前景可期,"事件
1月3日晚，神州数码发布公告称，其全资子公司北京神州数码有限公司拟在合肥设立子公司作为公司信创总部，合肥市建设投资控股（集团）有限公司等拟合计投资20亿元人民币，共同建设神州数码信创总部基地。",1.0195124
2021-01-04,34,神州数码,神州数码：引入合肥国资委设立信创子公司，未来业绩可期,"事件： 1 月 3 日，神州数码发布公告，其全资子公司北京神州数码有限公司 y]拟在合肥设立子公司建设信创总部基地，合肥建投、合肥滨投、合肥滨湖金融拟合计投资 20 亿元共同建设神州数码信创总部基地。
点评：",0.43291974
2021-03-31,34,神州数码,神州数码2020年度报告点评：云与信创共振，即将进入高速成长阶段,"一、事件概述
公司于3月30日发布年度报告，2020年实现营收920.6亿元，同比增长6.06%；实现归母净利润6.24亿元，同比下滑11.02%；扣非后净利润达到6.52亿元，较去年同期增长11.97%。",0.11396521
2021-04-05,34,神州数码,云和信创加速增长,"事件
3月31日，神州数码发布20年年度报告，全年实现营业收入920.60亿元，同比增长6.06%；实现归母净利润6.24亿元，同比下降11.02%；扣非归母净利润达到6.52亿元，同比增长11.97%；经营性现金流14.57亿元。",0.041113913
2021-04-06,34,神州数码,2020年年报点评：业绩符合市场预期，云和信创加持下的性价比品种,"事件：公司2020年实现营收920.60亿元，同比增长6.06%；扣非归母净利润为6.52亿元，同比增长11.97%，符合市场预期。
云业务高速增长，研发投入持续提升：2020年，在疫情的严重影响下，公司云业务依然实现了74%的高速增长，收购了GoPomelo成为国内唯一拥有覆盖全球五大公有云服务能力的多云技术公司，并且在IDC《中国第三方云管理服务市场份额报告2019》中，基于销售额口径，公司获得了市占率第一的骄人成绩。Q4公司实现营收283.73亿元，同比增长19.08%，增速环比持续改善；实现扣非归母净利润2.04亿元，同比增长16.29%，公司业务基本上摆脱了疫情的不利影响。公司自开启云业务及信创业务转型以来，研发投入持续增加，2020年累计研发投入1.82亿，同比增长近23.11%，研发人员数量占比亦从7.74%提升至9.96%，助力公司云及信创业务不断取得长足进展。",0.9275429
2021-04-30,34,神州数码,2021年1季报点评：云业务好于市场预期，信创业务加速行业深耕,事件：2021年一季度，神州数码实现营业收入240.19亿元，同比增加33.69%，相对于2019年增加10.14%；归母净利润实现1.55亿元，同比增加31.45%，相对于2019年增加14.09%；扣非净利润实现1.52亿元，同比增加34.13%，相对于2019年增加16.05%。业绩基本符合预期。公司研发费用大幅提升，股票回购彰显发展信心：公司持续加大云业务和信创业务研发投入，2021Q1研发费用为0.44亿元，同比增加60.43%，保障了公司在细分领域的技术领先。Q1经营性现金流4.81亿元，同比减少51.70%，主要原因是去年同期受疫情影响，厂商给予延长账期政策；投资现金流-3.46亿元，同比减少741.33%，主要是因为公司在Q1回购股票用于后续员工持股计划及/或股权激励计划，目前已回购2.6亿元，回购平均股价为21.72元，彰显公司对业务发展的信心。,0.3582837
2021-07-15,34,神州数码,2021年半年度业绩预告点评：云业务稳步推进，“神州鲲泰”助力信创发展,"事件：公司发布2021年半年度业绩预告，预计实现营业收入548亿元-589.00亿元，同比增加35.00%-45.00%；扣非净利润实现3.2-3.5亿元，同比增加4.79%-14.62%。业绩基本符合市场预期。
Q2营收稳步提升，净利润由盈转亏：2021年上半年，公司云服务、自主品牌以及分销三大业务板块继续保持良好的增长势头，公司整体营业收入预计同比增长35%-45%。归母净利润亏损-1.3亿元至-1.4亿元，由盈转亏是因为公司出售迪信通股权冲回相关费用所致。此次出售预计整体产生累计投资收益人民币0.73亿元，受冲回2017年购买迪信通获得的一次性收益及冲回历年计提迪信通投资收益及其他权益变动影响，当期产生非经常性损失人民币4.77亿元。剔除上述交易等非经常性损益的影响，公司扣除非经常性损益净利润预计为盈利3.20亿元至3.50亿元，同比增长4.79%至14.62%。",0.0707652
2021-09-01,34,神州数码,2021年中报点评：2021Q2收入保持高增，“云+信创”驱动长期发展,"一、事件概述
2021年8月30日公司发布2021年半年报，营收567亿元，同比增长39.6%；归母净利润-1.32亿元，同比下降154.09%；扣非净利润实现3.4亿元，同比增长11.1%。",0.15433812
2021-09-02,34,神州数码,2021年半年报点评：云业务稳步推进，“神州鲲泰”下半年投放市场,"事件：公司发布2021年半年度报告，实现营业收入567亿元，同比增加39.58%；扣除非经常性损益的净利润3.39亿元，同比增长11.07%。业绩基本符合市场预期。
各项业务全面向好：2021年上H1云计算及数字化转型业务实现营业收入16.88亿元，同比增长62.66%；自主品牌业务实现营业收入5.26亿元，同比增长102.96%；IT分销和增值业务实现营业收入544.80亿元，同比增长38.57%；研发投入持续增加，累计研发投入0.98亿，同比增长54.15%。归母净利润为-1.32亿元，其主要原因是受冲回2017年购买迪信通获得的一次性收益及冲回历年计提迪信通投资收益及其他权益变动影响，扣非后归母利润为3.39亿元。",0.07050419
2021-11-02,34,神州数码,2021年三季报点评：业绩持续亮眼，自主品牌形成生态,"事件：公司发布2021年三季度报，前三季度实现营业收入860.11亿元，同比增长35.05%；扣除非经常性损益的净利润5.02亿元，同比增长12.05%。其中，第三季度公司实现营业收入293.11亿元，同比增长27.07%；扣除非经常性损益的净利润1.63亿元，同比增长14.16%。业绩基本符合市场预期。
老牌IT龙头业绩表现持续亮眼：2021年前三季度，公司实现营业收入860.11亿元，同比增长35.05%，第三季度公司实现营业收入293.11亿元，同比增长27.07%。公在司各主营业务领域拥有强大竞争力：公司在云和数字化转型业务领域拥有覆盖多个行业头部客户的丰富实践和成功案例；公司展开基于“鲲鹏+昇腾”的全新布局，迅速成为信息技术应用创新引领者；公司以生态体系为依托，聚合更多的厂商和合作伙伴，推动在IT分销及增值服务业务高速增长。公司的行业地位与市场影响力得到了广泛认可，荣登2021年《财富》中国500强第124位，其市场龙头地位与综合实力持续推动业绩增长。",0.026995778
2022-03-31,34,神州数码,2021年年报点评：营收首次突破千亿，云+信创双轮驱动,"事件： 公司发布 2021 年年报，公司实现营业收入 1223.85 亿元，同比增长32.94%；扣非净利润 6.72 亿元，同比增长 3.14%。业绩超出市场预期。
自主品牌业务表现亮眼， 云计算及数字化转型业务高速增长： 分业务来看， IT 分销和增值业务营收 1168.38 亿元，同比增长 31.79%。 2021 年缺芯叠加国产化替代加速促使半导体行业整体景气度快速提升，在此背景下，公司微电子业务报告期内取得了大幅增长。 云计算及数字化转型业务营收 38.85 亿元，同比增长 45.71%。其中云转售业务（ AGG）收入34.4 亿元，同比增长 45%，云管理服务及数字化转型解决方案业务（ MSP+ISV）收入 4.5 亿元，同比增长 54%。自主品牌业务营收 16.50亿元，同比增长 126.86%。自主品牌业务快速增长的主要原因是信创业务取得突破式发展， 2021 年收入 11.5 亿元，同比增长 236%。",0.53428483
2022-04-12,34,神州数码,发布员工持股计划，高增长低估值优异品种,"事件： 2022 年 4 月 11 日，公司发布《神州数码集团股份有限公司 2022 年员工持股计划(草案)》。
高业绩目标低估值，性价比凸显： 员工持股计划考核指标为 2022、 2023年归母净利润不低于 10、 12 亿元。 2022 年业绩目标相比于 2021 年扣非净利润增加约 50%，而截至 2022 年 4 月 11 日，对应 2022 年估值仅10 倍 PE，性价比较高。",0.064920485
2022-04-30,34,神州数码,2022年一季报点评：股票激励给出新指引，行业信创是2022年主要看点,"事件： 公司发布 2022 年一季报，公司实现营业收入 285.99 亿元，同比增长 19.07%，归母净利润 1.87 亿元，同比增长 19.75%，扣非归母净利润 1.84亿元，同比增长 20.13%。业绩表现超出市场预期。
云和自主品牌业务展现超强动能： 2022 年一季度业绩再攀高峰，分业务看，云计算及数字化转型业务营收实现11.18亿元，同比增长38.53%；自主品牌业务营收实现 4.31 亿元，同比增长 83.52%。 2022 年一季度，公司研发费用同比增加 39.57%，主要是加大云业务和信创业务研发投入，云和信创业务是公司未来增长的主要动力，公司加大研发，超前布局。",0.9647815
2022-08-10,34,神州数码,公司首次覆盖报告：云与信创助力腾飞,"国内IT产品、技术解决方案和服务商，首次覆盖给予“买入”评级
公司致力于为国内各类企业客户提供国内外的IT产品、技术解决方案和服务。近几年公司传统IT分销业务维持稳定发展，同时积极拓展云服务业务及信创业务，取得显著成效。我们预计公司2022-2024年归母净利润为10.73、12.74、14.92亿元，EPS分别为1.62、1.92、2.25元/股，当前股价对应PE分别12.5、10.5、9.0倍。公司估值低于同行可比公司估值，首次覆盖给予“买入”评级。",0.9296189
2022-08-24,34,神州数码,公司深度报告：扛华为大旗，重塑中国数字底座,"二十载IT产业耕耘，三大核心业务齐头并进。公司2000年成立，2016年在A股上市，在信创、云、分销等核心业务上持续发力，郭为是公司实际控制人。持股比例23.44%。公司业绩稳步提升，2016-2021公司营收复合增速达20%，扣非净利润复合增速为24%，信创、云计算等业务逐渐成为公司业绩重要贡献。
信创行业：华为是信创“扛旗者”，根技术进展决定行业底层逻辑。1）鲲鹏芯片：鲲鹏920处理器是业界第一颗采用7nm工艺的数据中心级的ARM架构处理器，与国内主流自主CPU相比处于领先地位。2）鲲鹏服务器体系：Taishan服务器为标杆，吸引了神州鲲泰等大量优质合作伙伴参与。同时，华为在根技术领域不断进取，努力实现基础理论、架构和软件三个方面的重构。",0.94212675
2022-08-31,34,神州数码,2022年中报点评：云和自主品牌业务高增，与华为合作逐步升级,"事件：2022 年 8 月 31 日，神州数码发布 2022 年中报。 2022 年上半年，公司实现营业收入 576.74 亿元，同比增长 1.72%；归母净利润 3.90 亿元，同比增长 400.61%；扣非归母净利润 3.77 亿元，同比增长 10.37%。 业绩符合市场预期。
云计算及数字化转型业务营收增速亮眼， 与华为合作逐步加深： 2022 年H1，公司云计算及数字化转型业务实现营收 23.71 亿元，同比增长40.40%。其中云转售（ AGG）业务收入 21.03 亿元，同比增长 41.53%；云管理服务（ MSP）收入 2.26 亿元，同比增长 36.50%；数字化转型解决方案（ ISV）收入 0.42 亿元，同比增长 12.29%。 公司 IT 分销和增值业务克服了疫情影响，实现营业收入 544.95 亿元，同比保持持平。 2022年 H1，公司与华为合作持续加深，公司成为华为云 MSP 框架首批入围合作伙伴，并且完成了华为云 CSSP 认证级伙伴复核，并启动 CSSP 领先级伙伴的申请工作，未来有望与华为在更多领域进行合作。",0.055027723
2022-09-02,34,神州数码,公司信息更新报告：云与信创持续高增长，华为信创是大的看点,"国内IT产品、技术解决方案和服务商，维持“买入”评级
近几年公司传统IT分销业务维持稳定发展，同时积极拓展云服务业务及信创业务，取得显著成效。我们维持公司2022-2024年归母净利润预测为10.73、12.74、14.92亿元，EPS分别为1.62、1.92、2.25元/股，当前股价对应PE分别10.7、9.0、7.7倍，维持“买入”评级。",0.17323458
2022-09-05,34,神州数码,2022年半年报点评：云、信创业务高速增长，鲲鹏核心标的潜力可期,"2022年8月30日公司发布2022年半年报，公司2022H1实现营业收入576.74亿元，同比增长1.72%；归母净利润3.9亿元，同比扭亏为盈；扣非归母净利润3.77亿元，同比增长10.37%。
云业务成长动能强劲，MSP、AGG等细分业务增速超40%。2022H1公司云计算及数字化转型业务实现营业收入23.71亿元，同比增长40%，其中云转售（AGG）业务收入21.03亿元，同比增长42%，毛利率7.18%；云管理服务（MSP）收入2.26亿元，同比增长37%，毛利率47.21%；数字化转型解决方案（ISV）收入0.42亿元，同比增长12%，毛利率79.48%。",0.018689454
